问题ID,变量数,约束数,层数,最佳解概率(%),满足约束概率(%),ARG,平均成本,迭代次数
8vars_2cons_20251210_152830_849,8,2,4,0.0,98.53515625,4954.4967530492,-29732.98046875,96
8vars_2cons_20251210_152830_849,8,2,5,0.0,21.77734375,205668.227556322,-1234015.36328125,102
8vars_2cons_20251210_152830_849,8,2,6,0.0,10.05859375,239053.5575273288,-1434327.3427734375,117
8vars_2cons_20251210_152830_849,8,2,7,0.0,45.60546875,143589.9532015562,-861545.7177734375,149
8vars_3cons_20251210_152830_990,8,3,1,0.0,99.90234375,29.7128906038,-401.98046875,23
8vars_3cons_20251210_152830_990,8,3,2,0.0,95.8984375,2223.9135726302,-31120.7900390625,45
8vars_3cons_20251210_152830_990,8,3,3,0.0,99.8046875,59.4257812076,-817.9609375,85
8vars_3cons_20251210_152830_990,8,3,4,0.0,99.51171875,148.5644530189,-2065.90234375,77
8vars_3cons_20251210_152830_990,8,3,5,0.0,96.2890625,1129.0898429435,-15793.2578125,111
8vars_3cons_20251210_152830_990,8,3,6,0.0,95.01953125,2212.4803974152,-30960.7255859375,128
8vars_3cons_20251210_152830_990,8,3,7,0.0,84.375,5938.0276185264,-83118.38671875,146
