问题ID,变量数,约束数,层数,最佳解概率(%),满足约束概率(%),ARG,平均成本,迭代次数
9vars_2cons_20251210_153248_990,9,2,4,0.0,94.23828125,19582.9949213576,-19581.9951171875,100
9vars_2cons_20251210_153248_990,9,2,5,0.0,21.97265625,203127.1903515406,-203126.1923828125,102
9vars_2cons_20251210_153248_990,9,2,6,0.0,22.94921875,133819.6373336786,-133818.638671875,117
9vars_2cons_20251210_153248_990,9,2,7,0.0,79.58984375,136699.5875001916,-136698.5888671875,169
9vars_1cons_20251210_153248_594,9,1,1,0.0,99.51171875,26.2999023175,-252.9990234375,30
9vars_1cons_20251210_153248_594,9,1,2,0.0,99.90234375,3.9005859336,-29.005859375,49
9vars_1cons_20251210_153248_594,9,1,3,0.0,3.02734375,3229.7706998952,-32287.70703125,64
9vars_1cons_20251210_153248_594,9,1,4,0.0,75.5859375,1373.0396470645,-13720.396484375,103
9vars_1cons_20251210_153248_594,9,1,5,0.0,29.1015625,4794.3181592682,-47933.181640625,113
9vars_1cons_20251210_153248_594,9,1,6,0.0,77.24609375,947.7624990522,-9467.625,138
9vars_1cons_20251210_153248_594,9,1,7,0.0,53.3203125,1747.9276349708,-17469.2763671875,152
9vars_3cons_20251210_153248_321,9,3,2,0.0,99.21875,93.0901989483,-1034.9921875,53
9vars_3cons_20251210_153248_321,9,3,3,0.0,1.953125,12056.5606466139,-132633.1669921875,74
9vars_3cons_20251210_153248_321,9,3,4,0.0,0.68359375,13752.539874008,-151288.9384765625,95
9vars_3cons_20251210_153248_321,9,3,5,0.0,0.68359375,16426.0232748759,-180697.255859375,127
9vars_3cons_20251210_153248_321,9,3,6,0.0,12.3046875,6074.1004139026,-66826.1044921875,131
9vars_3cons_20251210_153248_321,9,3,7,0.0,13.28125,24554.3555798506,-270108.9111328125,127
9vars_1cons_20251210_153248_613,9,1,1,0.0,99.8046875,17.3324218634,-244.986328125,30
9vars_1cons_20251210_153248_613,9,1,2,0.0,100.0,0.2666666665,11.0,51
9vars_1cons_20251210_153248_613,9,1,3,0.0,99.70703125,77.0647134903,-1140.970703125,79
9vars_1cons_20251210_153248_613,9,1,4,0.0,97.265625,763.9854812615,-11444.7822265625,99
9vars_1cons_20251210_153248_613,9,1,5,0.0,99.0234375,156.0027993752,-2325.0419921875,106
9vars_1cons_20251210_153248_613,9,1,6,0.0,99.51171875,170.9268879069,-2548.9033203125,130
9vars_1cons_20251210_153248_613,9,1,7,0.0,98.6328125,292.5277992841,-4372.9169921875,149
9vars_2cons_20251210_153248_538,9,2,1,0.0,100.0,2.5000000125,-7.0,22
9vars_2cons_20251210_153248_538,9,2,2,0.0,99.90234375,274.4877943412,-550.9755859375,51
9vars_2cons_20251210_153248_538,9,2,3,0.0,14.74609375,38156.7072220335,-76315.4140625,65
9vars_2cons_20251210_153248_538,9,2,4,0.0,12.109375,43276.4533413823,-86554.90625,93
9vars_2cons_20251210_153248_538,9,2,5,0.0,7.421875,193240.2114154198,-386482.4208984375,115
9vars_2cons_20251210_153248_538,9,2,6,0.0,66.50390625,41327.9079214833,-82657.8154296875,130
9vars_2cons_20251210_153248_538,9,2,7,0.0,70.21484375,24320.3409419142,-48642.681640625,129
9vars_1cons_20251210_153248_922,9,1,2,0.0,99.90234375,1.280273437,-7.0068359375,54
9vars_1cons_20251210_153248_922,9,1,3,0.0,99.70703125,3.8410156235,-71.025390625,77
9vars_1cons_20251210_153248_922,9,1,4,0.0,89.453125,153.8110155635,-3820.275390625,98
9vars_1cons_20251210_153248_922,9,1,5,0.0,99.609375,5.3888671853,-109.7216796875,106
9vars_1cons_20251210_153248_922,9,1,6,0.0,99.70703125,4.0486328109,-76.2158203125,150
9vars_1cons_20251210_153248_922,9,1,7,0.0,99.90234375,1.4247656244,-10.619140625,142
9vars_1cons_20251210_153248_196,9,1,1,0.0,100.0,0.1785714285,23.0,24
9vars_1cons_20251210_153248_196,9,1,2,0.0,99.51171875,19.6083635533,-521.0341796875,50
9vars_1cons_20251210_153248_196,9,1,3,0.0,94.921875,109.9049943804,-3049.33984375,67
9vars_1cons_20251210_153248_196,9,1,4,0.0,35.3515625,3315.5468389386,-92807.3115234375,95
9vars_1cons_20251210_153248_196,9,1,5,0.0,50.87890625,4353.4353360568,-121868.189453125,104
9vars_1cons_20251210_153248_196,9,1,6,0.0,26.953125,2480.3500270159,-69421.80078125,122
9vars_1cons_20251210_153248_196,9,1,7,0.0,67.7734375,1254.1279641168,-35087.5830078125,154
9vars_2cons_20251210_153248_134,9,2,1,0.0,99.90234375,1387.6204380829,-4159.861328125,34
9vars_2cons_20251210_153248_134,9,2,2,0.0,100.0,0.9999999967,0.0,53
9vars_2cons_20251210_153248_134,9,2,3,0.0,99.8046875,2550.252270145,-7647.7568359375,67
9vars_2cons_20251210_153248_134,9,2,4,0.0,38.96484375,1082569.7424851842,-3247706.23828125,83
9vars_2cons_20251210_153248_134,9,2,5,0.0,100.0,0.9999999967,0.0,114
9vars_2cons_20251210_153248_134,9,2,6,0.0,14.94140625,1708939.7612306175,-5126816.30078125,123
9vars_2cons_20251210_153248_134,9,2,7,0.0,80.37109375,437363.4555733718,-1312087.37109375,144
9vars_1cons_20251210_153248_182,9,1,1,0.0,100.0,0.999999995,0.0,30
9vars_1cons_20251210_153248_182,9,1,2,0.0,99.90234375,17.0043944462,-32.0087890625,43
9vars_1cons_20251210_153248_182,9,1,3,0.0,99.8046875,32.4799803064,-62.9599609375,74
9vars_1cons_20251210_153248_182,9,1,4,0.0,99.90234375,17.3393553821,-32.6787109375,82
9vars_1cons_20251210_153248_182,9,1,5,0.0,99.70703125,49.0375974111,-96.0751953125,101
9vars_1cons_20251210_153248_182,9,1,6,0.0,99.21875,128.8696282619,-255.7392578125,118
9vars_1cons_20251210_153248_182,9,1,7,1.7578125,100.0,0.9106445267,0.1787109375,162
